m,tanb
0.09827074362680918, 2.6687251896190642
0.10695984852697485, 1.021104746064104
0.11965258287320725, 1.0985411419875584
0.1276616949057409, 1.1756953068486091
0.14034151070788478, 1.4412195967188532
0.15505157798326252, 1.4337141946186225
0.16960444475022968, 1.4412195967188532
0.18552321784263873, 1.6082338776670422
0.2127757244814003, 1.4412195967188532
0.21868895021888052, 1.9509647970202686
0.24161110029319016, 2.3057477386777854
0.2696099592293551, 2.9317044174550886
0.29198999144318244, 2.1770503869410454
0.31860072023937064, 2.613566531647013
0.3746218235873142, 4.269583264844393
0.3977105389857482, 4.094915062380426
0.42117140201533765, 3.6888706249356056
0.4493630955219841, 7.272404125928264
0.5179474679231213, 4.739548387280156
0.5609417291526511, 3.968619443383447
0.882851066297983, 4.739548387280156
1.0803134510439159, 10.052349360342557
1.2267175788235676, 10.481131341546858
1.5085907086001793, 10.15787165229709
1.6750430530090301, 10.53599939368649
2.1544346900318834, 10.104972766237937
2.6428829066894153, 10.15787165229709
3.8216515127536, 10.21104746064104
4.43798824105825, 10.318235650454076
4.584114020193948, 10.21104746064104
4.746865500280857, 10.426549024346379
4.723266215670022, 45.93370948134516
4.264519748024765, 27.53653539279223
4.169940614913518, 16.94435116000602
4.006949350579819, 20.130514521395423
3.9474837084588055, 32.88567819970273
3.7462182358731413, 45.219816762459075
3.407748477738814, 79.06043210907701
3.323877591570187, 96.91579392800492
2.905383482670327, 111.00728322376207
2.5650209056800457, 104.81131341546863
2.3449299313555283, 98.44581958011472
1.81861286812932, 94.41841145161268
1.7606417484907293, 97.42314190992708
1.386037216808945, 123.87125040116997
1.3586790631957086, 129.8310844896301
1.187614044052095, 121.31101229196858
1.0226811702720635, 113.35006374746553
0.9657139052966048, 103.1823565045407
0.842024397579569, 81.15159351170655
0.7990931403980979, 62.83273164781576
0.7107741124862691, 66.89548786914146
0.6695107825337329, 79.89035133492267
0.6449466771037624, 87.7628377892532
0.5708125414038498, 82.86427728546846
0.46070180460335625, 75.43120063354618
0.37931876596668196, 78.23913427379884
0.34077484777388156, 75.03837951666229
0.31544071532626766, 82.86427728546846
0.28837440400535674, 61.213621319135186
0.26893893433084953, 67.95157798925356
0.24894527978983477, 70.85004591866485
0.23332719922714643, 69.38567878737189
0.21224615276478895, 59.32566709352231
0.18598611362503273, 48.14372420784348
0.17087714634882648, 47.395483872801556
0.15817367282033434, 50.98976297913682
0.15123547672689022, 54.57094207999458
0.1375713941758774, 59.94842503189412
0.12297783407057156, 69.74890837751715
0.11411935473456873, 63.16165697884961
0.10695984852697485, 56.01435245277589
0.09975111271837898, 55.432462559352274
